,Time,Adres,Miasto,dlug,szer,Miejsce.zdarzenie,Rodzaj.zdarzenia,ucz1,ucz1_plec,ucz1_pod_wplywem,Ucz1DOB,ucz2,ucz2_plec,ucz2_pod_wplywem,Ucz2DOB,dzielnica,rok,miesiac,dzien,godzina,dzien_tyg,dzien_tyg_name
274,2019-10-19 19:35:00,GDAŃSK LENDZIONA  8,Gdańsk,18.601860708494552,54.3812162,2,1,1,2,1,17,2,2,1,28,Wrzeszcz Górny,2019,10,19,19,5,Saturday
275,2019-10-21 07:40:00,GDAŃSK PIOTRKOWSKA  9,Gdańsk,18.585226277389985,54.3303568,4,1,1,1,1,34,2,1,1,38,Ujecisko-£ostowice,2019,10,21,7,0,Monday
276,2019-10-21 09:05:00,GDAŃSK MARYNARKI POLSKIEJ  / NARWICKA,Gdańsk,18.635465,54.3703153,2,1,1,1,1,24,2,2,1,36,M³yniska,2019,10,21,9,0,Monday
277,2019-10-21 09:00:00,GDAŃSK ELBLĄSKA  / OPŁOTKI,Gdańsk,18.7205581,54.3445517,2,1,1,2,1,33,2,2,1,67,Rudniki,2019,10,21,9,0,Monday
278,2019-10-21 16:25:00,GDAŃSK JAŚKOWA DOLINA  / MALCZEWSKIEGO,Gdańsk,18.5873271,54.35859,2,1,1,2,1,33,2,2,1,55,Piecki-Migowo,2019,10,21,16,0,Monday
279,2019-10-23 08:40:00,GDAŃSK ALEJA ZWYCIĘSTWA  / PIRAMOWICZA,Gdańsk,18.6411774,54.3619077,2,1,1,2,1,32,2,1,1,29,Anio³ki,2019,10,23,8,2,Wednesday
280,2019-10-22 20:20:00,GDAŃSK CHŁOPSKA  12,Gdańsk,18.59201197429293,54.40441720000001,6,1,1,1,1,20,0,2,1,23,Przymorze Wielkie,2019,10,22,20,1,Tuesday
281,2019-10-24 11:04:00,GDAŃSK ALEJA GRUNWALDZKA  489,Gdańsk,18.5702175,54.4071792,2,1,1,2,1,52,2,2,1,73,Oliwa,2019,10,24,11,3,Thursday
282,2019-10-29 10:24:00,GDAŃSK ALEJA GRUNWALDZKA  163,Gdańsk,18.5964302,54.3843625,2,1,1,2,1,35,2,2,1,68,Wrzeszcz Górny,2019,10,29,10,1,Tuesday
283,2019-10-30 11:20:00,GDAŃSK ŁOSTOWICKA  26,Gdańsk,18.600983,54.3394796,2,1,1,2,1,46,2,1,1,54,Ujecisko-£ostowice,2019,10,30,11,2,Wednesday
284,2019-10-31 10:00:00,GDAŃSK ALEJA GRUNWALDZKA  560,Gdańsk,18.565631303905764,54.41567895,2,3,1,2,1,31,2,2,1,23,Oliwa,2019,10,31,10,3,Thursday
285,2019-11-06 06:30:00,GDAŃSK ALEJA GRUNWALDZKA  / ŻOŁNIERZY WYKLĘTYCH,Gdańsk,18.570978,54.4023864,2,1,1,1,1,34,2,2,1,67,Oliwa,2019,11,6,6,2,Wednesday
286,2019-03-04 10:00:00,GDAŃSK KARTUSKA  / ZAKOPIAŃSKA,Gdańsk,18.5381467,54.3456959,2,1,1,2,1,0,0,0,0,0,Jasieñ,2019,3,4,10,0,Monday
287,2019-11-06 17:10:00,GDAŃSK CHRZANOWSKIEGO  24,Gdańsk,18.5882359,54.38048610000001,1,1,1,2,1,32,2,2,1,24,Wrzeszcz Górny,2019,11,6,17,2,Wednesday
288,2019-11-07 07:40:00,GDAŃSK KOŚCIUSZKI  / KLONOWICZA,Gdańsk,18.6223718,54.3881555,1,1,1,1,1,27,2,2,1,19,Wrzeszcz Dolny,2019,11,7,7,3,Thursday
289,2019-11-09 14:05:00,GDAŃSK ALEJA GRUNWALDZKA  527,Gdańsk,18.567057602062228,54.41143175000001,2,1,1,2,1,69,2,2,1,38,Oliwa,2019,11,9,14,5,Saturday
290,2019-11-13 14:25:00,GDAŃSK 3 MAJA  / HUCISKO,Gdańsk,18.6415935,54.3489649,2,1,1,2,1,34,2,1,1,44,ródmiecie,2019,11,13,14,2,Wednesday
291,2019-11-15 09:30:00,GDAŃSK KARTUSKA  103,Gdańsk,18.618407762782628,54.3491128,6,1,1,2,1,40,2,1,1,28,Siedlce,2019,11,15,9,4,Friday
292,2019-11-18 09:25:00,GDAŃSK ALEJA GRUNWALDZKA  260,Gdańsk,18.578576461387755,54.395155900000006,6,1,1,2,1,77,2,2,1,87,Oliwa,2019,11,18,9,0,Monday
293,2019-11-21 06:50:00,GDAŃSK RZECZYPOSPOLITEJ,Gdańsk,18.6038269,54.39600160000001,3,2,1,2,1,46,0,0,0,0,Zaspa-Rozstaje,2019,11,21,6,3,Thursday
294,2019-11-23 11:30:00,GDAŃSK ALEJA GRUNWALDZKA  262,Gdańsk,18.577973072653343,54.39580725,2,1,1,2,1,45,2,2,1,33,Oliwa,2019,11,23,11,5,Saturday
295,2019-11-23 13:05:00,GDAŃSK SPACEROWA  / KOŚCIERSKA,Gdańsk,18.5547188,54.40927979999999,1,3,1,2,1,49,2,2,1,25,Oliwa,2019,11,23,13,5,Saturday
296,2019-12-02 08:45:00,GDAŃSK KRZYWOUSTEGO  / POZNAŃSKA,Gdańsk,18.583368,54.4129001,1,1,1,1,1,49,2,1,1,34,Przymorze Ma³e,2019,12,2,8,0,Monday
297,2019-11-29 07:15:00,GDAŃSK CHŁOPSKA  / OBROŃCÓW WYBRZEŻA,Gdańsk,18.5883884,54.4108171,2,5,1,1,1,37,0,0,1,0,Przymorze Ma³e,2019,11,29,7,4,Friday
298,2019-12-04 16:40:00,GDAŃSK ALEJA ZWYCIĘSTWA  / 3 MAJA,Gdańsk,18.6411774,54.3619077,6,5,1,2,1,17,2,1,1,30,Anio³ki,2019,12,4,16,2,Wednesday
299,2019-12-05 06:10:00,GDAŃSK PODWALE STAROMIEJSKIE  / PAŃSKA,Gdańsk,18.6540256,54.3534792,1,1,1,2,1,55,2,2,1,47,ródmiecie,2019,12,5,6,3,Thursday
300,2019-12-09 16:24:00,GDAŃSK KALINOWA,Gdańsk,18.5155236,54.3549157,1,1,1,2,1,43,2,2,1,21,Kokoszki,2019,12,9,16,0,Monday
301,2019-12-13 16:20:00,GDAŃSK PODWALE GRODZKIE,Gdańsk,18.6465424,54.3572684,6,6,1,1,1,0,0,0,0,0,ródmiecie,2019,12,13,16,4,Friday
302,2019-12-07 21:20:00,GDAŃSK MYŚLIWSKA  78,Gdańsk,18.559582584148366,54.35142190000001,5,8,1,2,1,42,2,0,1,0,Piecki-Migowo,2019,12,7,21,5,Saturday
303,2019-12-16 05:20:00,GDAŃSK ALEJA GRUNWALDZKA  203,Gdańsk,18.591269531677803,54.3875609,2,1,1,1,1,66,2,2,1,43,Strzy¿a,2019,12,16,5,0,Monday
304,2019-12-18 17:58:00,GDAŃSK PIECEWSKA  19,Gdańsk,18.585460144440134,54.3586961,1,1,1,2,1,33,2,2,1,33,Piecki-Migowo,2019,12,18,17,2,Wednesday
305,2019-12-21 15:15:00,GDAŃSK FALCK POLONUSA  8,Gdańsk,18.706980200000004,54.35915235,1,1,1,2,1,70,2,1,1,40,Stogi,2019,12,21,15,5,Saturday
306,2019-12-27 05:40:00,GDAŃSK JANA Z KOLNA  / REJA,Gdańsk,18.640816600000004,54.3659201,1,1,1,2,1,44,2,0,1,0,M³yniska,2019,12,27,5,4,Friday
0,2019-01-05 13:00:00,KRAKÓW MONTE CASSINO  / SZWEDZKA,Kraków,19.9221132,50.0456003,3,2,1,1,1,46,0,0,0,0,Dębniki,2019,1,5,13,5,Saturday
1,2019-01-17 09:15:00,KRAKÓW NAŁKOWSKIEGO  1,Kraków,19.913505319308484,50.08320675,1,1,1,2,1,30,2,2,1,44,Prądnik Biały,2019,1,17,9,3,Thursday
2,2019-01-18 06:10:00,KRAKÓW JÓZEFA  / ESTERY,Kraków,19.9441002,50.050526700000006,1,8,1,0,0,0,2,2,1,33,Stare Miasto,2019,1,18,6,4,Friday
3,2019-01-21 13:05:00,KRAKÓW KAMIEŃSKIEGO  / WALEREGO SŁAWKA,Kraków,19.9568753,50.0288704,2,1,1,2,1,28,2,1,1,43,Podgórze,2019,1,21,13,0,Monday
4,2019-02-06 18:20:00,KRAKÓW RONDO MOGILSKIE  / DÓŁ,Kraków,19.9582643,50.066215,6,2,1,1,1,44,0,0,0,0,Grzegórzki,2019,2,6,18,2,Wednesday
5,2019-02-14 06:25:00,KRAKÓW RADZIKOWSKIEGO  / GROSZKOWA,Kraków,19.9088359,50.0833179,1,1,1,2,1,33,2,1,1,36,Prądnik Biały,2019,2,14,6,3,Thursday
6,2019-02-14 17:15:00,KRAKÓW OPOLSKA  110,Kraków,19.953010911763435,50.087916899999996,2,1,1,2,1,42,2,1,1,31,Prądnik Czerwony,2019,2,14,17,3,Thursday
7,2019-02-15 08:40:00,KRAKÓW OBROŃCÓW KRZYŻA  / PTAKA,Kraków,20.0321961,50.0823333,1,1,1,2,1,56,2,2,1,65,Bieńczyce,2019,2,15,8,4,Friday
8,2019-02-15 18:49:00,KRAKÓW BOGUCIANKA,Kraków,19.8119778,50.0094323,1,6,1,2,1,19,0,0,0,0,Dębniki,2019,2,15,18,4,Friday
9,2019-02-16 14:57:00,KRAKÓW KROWODERSKA  13,Kraków,19.9380538,50.0673346,1,1,1,2,1,32,2,2,1,63,Stare Miasto,2019,2,16,14,5,Saturday
10,2019-02-06 17:10:00,KRAKÓW PAWIA  / WARSZAWSKA,Kraków,19.9450949,50.066718,2,1,1,1,1,39,2,0,1,0,Stare Miasto,2019,2,6,17,2,Wednesday
11,2019-02-19 12:50:00,KRAKÓW MOGILSKA  / GRUNWALDZKA,Kraków,19.9813062,50.06976220000001,2,1,1,2,1,25,2,0,1,0,Prądnik Czerwony,2019,2,19,12,1,Tuesday
12,2019-02-22 05:50:00,KRAKÓW KUKLIŃSKIEGO  / GROMADZKA,Kraków,19.973255249999994,50.04562615,3,1,1,2,1,18,2,2,1,26,Podgórze,2019,2,22,5,4,Friday
13,2019-02-22 12:05:00,KRAKÓW BASZTOWA  / WESTERPLATTE,Kraków,19.9388638,50.0662615,1,1,1,2,1,47,2,0,1,0,Stare Miasto,2019,2,22,12,4,Friday
14,2019-02-25 13:00:00,KRAKÓW AL KRASIŃSKIEGO  / DUNIN WĄSOWICZA,Kraków,19.9257049,50.0590085,2,1,1,2,1,21,2,1,1,53,Stare Miasto,2019,2,25,13,0,Monday
15,2019-02-27 08:17:00,KRAKÓW STAFFA  5,Kraków,19.912381285758265,50.07310015,3,1,1,1,1,57,2,2,1,48,Krowodrza,2019,2,27,8,2,Wednesday
16,2019-03-01 14:20:00,KRAKÓW NOWOHUCKA  92A,Kraków,19.9847565,50.05078615,3,6,1,2,2,63,0,0,0,0,Podgórze,2019,3,1,14,4,Friday
17,2019-03-04 13:20:00,KRAKÓW LIPSKA  / RZEBIKA,Kraków,19.9999622,50.0398575,2,1,1,2,1,63,2,2,1,64,Podgórze,2019,3,4,13,0,Monday
18,2019-03-06 10:15:00,KRAKÓW TOMASZA  / SZPITALNA,Kraków,19.940753678621007,50.06247430000001,1,1,1,1,1,31,2,2,1,25,Stare Miasto,2019,3,6,10,2,Wednesday
19,2019-03-07 18:45:00,KRAKÓW RADZIKOWSKIEGO  140,Kraków,19.8940954,50.0864133,5,1,1,2,1,24,2,2,1,36,Prądnik Biały,2019,3,7,18,3,Thursday
20,2019-03-07 16:45:00,KRAKÓW MLASKOTÓW  6,Kraków,19.91463375196282,50.05602380000001,5,6,1,2,1,34,2,2,1,50,Zwierzyniec,2019,3,7,16,3,Thursday
21,2019-03-08 17:25:00,KRAKÓW ANDERSA  / PRZYJAŹNI,Kraków,20.0336327,50.0749777,1,1,1,2,1,0,2,1,1,60,Nowa Huta,2019,3,8,17,4,Friday
22,2019-03-08 19:42:00,KRAKÓW KROWODERSKICH ZUCHÓW  24,Kraków,19.925643195526774,50.089103,3,1,1,2,1,23,1,2,2,29,Prądnik Biały,2019,3,8,19,4,Friday
23,2019-03-12 07:42:00,KRAKÓW ŻYWIECKA  / TARNINOWA,Kraków,19.9082097,50.010657,1,1,1,1,1,38,2,2,1,22,Łagiewniki-Borek Fałęcki,2019,3,12,7,1,Tuesday
24,2019-03-12 17:00:00,KRAKÓW JESIONOWA  13,Kraków,19.87588153520198,50.0685857,5,1,1,1,1,24,2,2,1,35,Zwierzyniec,2019,3,12,17,1,Tuesday
25,2019-03-14 16:40:00,KRAKÓW LEA  / WARMIJSKA,Kraków,19.9368564,50.0619474,1,1,1,2,1,27,2,1,1,46,Stare Miasto,2019,3,14,16,3,Thursday
26,2019-03-15 08:20:00,KRAKÓW OPOLSKA  / GDYŃSKA,Kraków,19.9345299,50.0916023,2,1,1,2,1,23,2,2,1,70,Prądnik Biały,2019,3,15,8,4,Friday
27,2019-03-17 13:30:00,KRAKÓW BOGUCIANKA  STĘPICE 37,Kraków,19.820362499040588,50.0052807,1,6,1,1,2,31,0,0,0,0,Dębniki,2019,3,17,13,6,Sunday
28,2019-03-18 07:00:00,KRAKÓW KARMELICKA  6,Kraków,19.9325239,50.0636734,1,9,1,1,1,55,0,0,0,0,Stare Miasto,2019,3,18,7,0,Monday
29,2019-03-18 07:36:00,KRAKÓW MALBORSKA  / SZKOLNA,Kraków,19.9754202,50.0266288,1,1,1,2,1,35,2,1,1,39,Podgórze,2019,3,18,7,0,Monday
30,2019-03-19 13:00:00,KRAKÓW KURYŁOWICZA  / DRUŻBACKIEJ,Kraków,19.9759083,49.9859633,1,1,1,2,1,50,2,2,1,66,Swoszowice,2019,3,19,13,1,Tuesday
31,2019-03-08 15:00:00,KRAKÓW NORYMBERSKA  / PYCHOWICKA,Kraków,19.9111176,50.0320882,1,4,1,2,1,36,2,0,1,0,Dębniki,2019,3,8,15,4,Friday
32,2019-03-20 11:00:00,KRAKÓW BASZTOWA  / WESTERPLATTE,Kraków,19.9388638,50.0662615,1,1,1,2,1,29,2,2,1,65,Stare Miasto,2019,3,20,11,2,Wednesday
33,2019-03-21 16:30:00,KRAKÓW WJAZD  / ŻELAZNA,Kraków,19.9466402,50.07439779999999,1,1,1,2,1,19,2,2,1,36,Stare Miasto,2019,3,21,16,3,Thursday
34,2019-03-22 15:44:00,KRAKÓW SZLAK  35,Kraków,19.9375296,50.0713201,3,2,1,2,1,54,0,0,0,0,Stare Miasto,2019,3,22,15,4,Friday
35,2019-03-22 07:50:00,KRAKÓW NOWOHUCKA  71,Kraków,19.977739027489683,50.046207,6,2,1,2,1,25,0,0,0,0,Podgórze,2019,3,22,7,4,Friday
36,2019-03-23 16:00:00,KRAKÓW RĄCZNA  41,Kraków,20.056971,50.0423813,1,6,1,2,1,34,0,0,0,0,Podgórze,2019,3,23,16,5,Saturday
37,2019-03-29 09:13:00,KRAKÓW PRZYBYSZEWSKIEGO  64H,Kraków,19.89776716039137,50.0710654,5,1,1,2,1,25,2,2,1,24,Krowodrza,2019,3,29,9,4,Friday
38,2019-03-31 12:40:00,KRAKÓW BORA KOMOROWSKIEGO  / STELLA SAWICKIEGO,Kraków,19.980407242543865,50.085730100000006,2,1,1,1,1,36,2,2,1,39,Prądnik Czerwony,2019,3,31,12,6,Sunday
39,2019-03-31 22:15:00,KRAKÓW ALEJA 3 MAJA 17,Kraków,19.908791608455036,50.06171229359252,1,1,1,2,1,24,0,0,0,0,Zwierzyniec,2019,3,31,22,6,Sunday
40,2019-04-04 11:40:00,KRAKÓW GERTRUDY  / SAREGO,Kraków,19.9403718,50.0565411,1,1,1,2,1,23,2,1,1,52,Stare Miasto,2019,4,4,11,3,Thursday
41,2019-04-04 15:35:00,KRAKÓW OPOLSKA  / WEISSA,Kraków,19.9345299,50.0916023,4,7,1,2,1,53,0,0,0,0,Prądnik Biały,2019,4,4,15,3,Thursday
42,2019-04-04 21:25:00,KRAKÓW WYBICKIEGO  / STACHIEWICZA,Kraków,19.9250318,50.07016,2,1,1,2,1,19,2,2,1,20,Krowodrza,2019,4,4,21,3,Thursday
43,2019-04-05 11:55:00,KRAKÓW KRZYŻA  / MIKOŁAJSKA,Kraków,19.943341533221,50.06336195,1,1,1,2,1,33,0,0,0,0,Stare Miasto,2019,4,5,11,4,Friday
44,2019-04-07 15:10:00,KRAKÓW SOLIDARNOŚCI  / STRUGA,Kraków,19.921306056782804,50.06000090000001,2,1,1,2,1,14,0,2,1,42,Krowodrza,2019,4,7,15,6,Sunday
45,2019-04-08 16:45:00,KRAKÓW NOWOHUCKA  / BOGUSZÓWKA,Kraków,20.0049042,50.0716265,2,1,1,1,1,30,2,2,1,46,Czyżyny,2019,4,8,16,0,Monday
46,2019-04-09 16:24:00,KRAKÓW PIASTOWSKA  / MYDLNICKA,Kraków,19.904028600000004,50.0699855,3,2,1,1,1,38,0,0,0,0,Krowodrza,2019,4,9,16,1,Tuesday
47,2019-04-09 15:20:00,KRAKÓW ZIELONY MOST  8,Kraków,19.88092949169444,50.08391865,1,1,1,2,1,52,2,1,1,53,Bronowice,2019,4,9,15,1,Tuesday
48,2019-04-09 15:30:00,KRAKÓW ALEJA POKOJU  79B,Kraków,19.9893205,50.064083200000006,6,2,1,2,1,69,0,0,0,0,Czyżyny,2019,4,9,15,1,Tuesday
49,2019-04-09 11:55:00,KRAKÓW RONDO OFIAR KATYNIA  / CONRADA,Kraków,19.8912535,50.0875166,2,2,1,2,1,19,2,0,1,0,Bronowice,2019,4,9,11,1,Tuesday
50,2019-04-09 19:58:00,KRAKÓW KROWODERSKICH ZUCHÓW  / RUSZNIKARSKA,Kraków,19.9262822,50.088869,1,5,1,2,1,64,2,2,1,26,Prądnik Biały,2019,4,9,19,1,Tuesday
51,2019-04-15 06:59:00,KRAKÓW KRÓLOWEJ JADWIGI  / NAD ZALEWEM,Kraków,19.8626278,50.068872,1,1,1,2,1,46,2,1,1,52,Zwierzyniec,2019,4,15,6,0,Monday
52,2019-04-15 13:30:00,KRAKÓW ESTERY  18,Kraków,19.9456456,50.0514472,1,8,1,1,1,74,2,0,0,0,Stare Miasto,2019,4,15,13,0,Monday
53,2019-04-15 16:20:00,KRAKÓW BROŻKA  / BORSUCZA,Kraków,19.9268681,50.0304228,6,2,1,2,1,0,0,0,0,0,Dębniki,2019,4,15,16,0,Monday
54,2019-04-17 18:20:00,KRAKÓW CONRADA  66,Kraków,19.898390180227253,50.08860215,2,1,1,2,1,23,2,2,1,36,Prądnik Biały,2019,4,17,18,2,Wednesday
55,2019-04-17 18:45:00,KRAKÓW SIEWNA  / JABŁONNA,Kraków,19.953265,50.0930954,1,1,1,2,1,33,2,2,1,38,Prądnik Biały,2019,4,17,18,2,Wednesday
56,2019-04-18 17:05:00,KRAKÓW WESTERPLATTE  / KOPERNIKA,Kraków,19.9448443,50.0624028,2,1,1,2,1,28,2,2,1,27,Stare Miasto,2019,4,18,17,3,Thursday
57,2019-04-18 18:04:00,KRAKÓW JOSELEWICZA  5,Kraków,19.9463232,50.0543406,3,2,1,1,1,65,0,0,0,0,Stare Miasto,2019,4,18,18,3,Thursday
58,2019-04-19 15:45:00,KRAKÓW MONIUSZKI  / KIELECKA,Kraków,19.964301100000004,50.0691879,1,1,1,1,1,27,2,2,1,72,Grzegórzki,2019,4,19,15,4,Friday
59,2019-04-20 14:24:00,KRAKÓW ZAKOPIAŃSKA  / KOŚCIUSZKOWCÓW,Kraków,19.9130698,49.9847381,4,1,1,2,0,40,2,2,1,59,Swoszowice,2019,4,20,14,5,Saturday
60,2019-04-23 09:30:00,KRAKÓW WROCŁAWSKA  / ŚWIĘTOKRZYSKA,Kraków,19.9153255,50.0816936,1,8,1,0,0,0,2,2,1,49,Krowodrza,2019,4,23,9,1,Tuesday
61,2019-04-24 07:15:00,KRAKÓW LUBLAŃSKA  / COMBROWA,Kraków,19.9628036,50.0851393,1,1,1,1,1,30,2,2,1,68,Prądnik Czerwony,2019,4,24,7,2,Wednesday
62,2019-04-24 16:55:00,KRAKÓW NOWOHUCKA  / KLIMECKIEGO,Kraków,20.0049042,50.0716265,2,1,1,2,1,37,2,2,1,30,Czyżyny,2019,4,24,16,2,Wednesday
63,2019-04-25 15:05:00,KRAKÓW KRUPNICZA  14,Kraków,19.93011192241182,50.06333950000001,1,8,1,2,1,35,2,2,1,24,Stare Miasto,2019,4,25,15,3,Thursday
64,2019-04-26 15:13:00,KRAKÓW KIJOWSKA  13,Kraków,19.91481693806623,50.07239535,5,1,1,2,1,22,2,2,1,36,Krowodrza,2019,4,26,15,4,Friday
65,2019-04-26 16:59:00,KRAKÓW ALEJA JANA PAWŁA II  / NARCIARSKA,Kraków,20.0421189,50.07051060000001,4,1,1,2,1,15,2,1,1,33,Nowa Huta,2019,4,26,16,4,Friday
66,2019-04-28 17:00:00,KRAKÓW RUSZNIKARSKA  17,Kraków,19.926620849848813,50.0862103,1,8,1,1,2,26,2,0,0,0,Prądnik Biały,2019,4,28,17,6,Sunday
67,2019-04-30 16:10:00,KRAKÓW TWARDOWSKIEGO  / DWORSKA,Kraków,19.9269959,50.0453219,1,1,1,1,1,44,2,2,1,26,Dębniki,2019,4,30,16,1,Tuesday
68,2019-05-01 11:18:00,KRAKÓW MAZOWIECKA  30,Kraków,19.9274464070542,50.07452120000001,1,8,1,1,1,26,2,0,0,0,Krowodrza,2019,5,1,11,2,Wednesday
69,2019-05-01 15:35:00,KRAKÓW ARMII KRAJOWEJ  / BRONOWICKA,Kraków,19.8969634,50.0711435,4,1,1,1,1,38,2,2,1,77,Krowodrza,2019,5,1,15,2,Wednesday
70,2019-05-03 17:30:00,KRAKÓW AL MICKIEWICZA  / FOCHA,Kraków,19.9449008,50.0414529,1,1,1,2,1,68,2,1,1,40,Podgórze,2019,5,3,17,4,Friday
71,2019-05-02 20:35:00,KRAKÓW AL SŁOWACKIEGO  / ŚLĄSKA,Kraków,19.94306594383988,50.0639468,4,1,1,1,2,25,2,0,1,0,Stare Miasto,2019,5,2,20,3,Thursday
72,2019-05-06 06:35:00,KRAKÓW BROŻKA  / BORSUCZA,Kraków,19.9268681,50.0304228,2,1,1,1,1,30,2,1,1,33,Dębniki,2019,5,6,6,0,Monday
73,2019-05-08 11:20:00,KRAKÓW MOSTOWA  2,Kraków,19.9454035,50.04833,1,6,1,2,1,20,2,2,1,48,Stare Miasto,2019,5,8,11,2,Wednesday
74,2019-05-08 13:55:00,KRAKÓW BRATYSŁAWSKA  5,Kraków,19.9346739,50.0846328,1,1,1,2,1,33,0,0,0,0,Prądnik Biały,2019,5,8,13,2,Wednesday
75,2019-05-08 06:20:00,KRAKÓW WIELICKA  / KAMIEŃSKIEGO,Kraków,19.9615771,50.0415544,1,1,1,2,1,37,2,2,1,75,Podgórze,2019,5,8,6,2,Wednesday
76,2019-05-08 16:55:00,KRAKÓW CIESZYŃSKA  16,Kraków,19.931193419402707,50.07519524999999,1,1,1,2,1,36,2,1,1,34,Krowodrza,2019,5,8,16,2,Wednesday
77,2019-05-09 09:08:00,KRAKÓW KSIĘCIA JÓZEFA  / MIROWSKA,Kraków,19.8571136,50.0448336,1,1,1,1,1,20,2,2,1,23,Zwierzyniec,2019,5,9,9,3,Thursday
78,2019-05-09 17:09:00,KRAKÓW BASZTOWA  / WESTERPLATTE,Kraków,19.9388638,50.0662615,1,1,1,2,1,29,2,2,1,32,Stare Miasto,2019,5,9,17,3,Thursday
79,2019-05-10 07:57:00,KRAKÓW ANNY  / WIŚLNA,Kraków,19.93356262328576,50.06239575,1,1,1,2,1,30,2,2,1,36,Stare Miasto,2019,5,10,7,4,Friday
80,2019-05-11 16:45:00,KRAKÓW RADZIKOWSKIEGO  / NAŁKOWSKIEGO,Kraków,19.9088359,50.0833179,1,1,1,2,1,20,2,2,1,39,Prądnik Biały,2019,5,11,16,5,Saturday
81,2019-05-11 19:10:00,KRAKÓW BERNARDYŃSKA  10,Kraków,19.935523100000005,50.0525169,6,3,1,0,1,0,1,2,1,33,Stare Miasto,2019,5,11,19,5,Saturday
82,2019-05-12 13:30:00,KRAKÓW FILIPA  15,Kraków,19.940682100000004,50.0683028,3,1,1,2,1,22,2,2,1,41,Stare Miasto,2019,5,12,13,6,Sunday
83,2019-05-13 07:30:00,KRAKÓW PIASTOWSKA  / NA BŁONIACH,Kraków,19.904028600000004,50.0699855,2,1,1,2,1,20,2,2,1,32,Krowodrza,2019,5,13,7,0,Monday
84,2019-05-13 08:59:00,KRAKÓW MOGILSKA  / GRUNWALDZKA,Kraków,19.9813062,50.06976220000001,2,1,1,2,1,63,2,2,1,40,Prądnik Czerwony,2019,5,13,8,0,Monday
85,2019-05-09 16:30:00,KRAKÓW STELLA SAWICKIEGO,Kraków,20.0046615934878,50.07433010000001,6,1,1,2,1,23,2,0,1,0,Czyżyny,2019,5,9,16,3,Thursday
86,2019-05-15 19:40:00,KRAKÓW LEA  53,Kraków,19.9141668,50.0714772,1,1,1,2,1,19,2,2,1,38,Krowodrza,2019,5,15,19,2,Wednesday
87,2019-05-16 17:20:00,KRAKÓW KRÓLOWEJ JADWIGI  313,Kraków,19.859064237627774,50.07002225,5,1,1,1,1,0,0,0,0,0,Zwierzyniec,2019,5,16,17,3,Thursday
88,2019-05-17 16:20:00,KRAKÓW SEBASTIANA  / JOSELEWICZA,Kraków,19.9528554,50.0197558,1,4,1,2,1,23,2,2,1,22,Podgórze Duchackie,2019,5,17,16,4,Friday
89,2019-05-17 20:15:00,KRAKÓW BARTLA  / ŚNIADOWSKIEJ,Kraków,19.8979659,49.9977057,1,1,1,2,1,36,2,1,1,37,Swoszowice,2019,5,17,20,4,Friday
90,2019-05-16 08:00:00,KRAKÓW KORZENIOWSKIEGO  10,Kraków,19.89365650685525,50.0612591,1,1,1,2,1,28,2,0,1,0,Zwierzyniec,2019,5,16,8,3,Thursday
91,2019-05-17 09:35:00,KRAKÓW LWOWSKA  2,Kraków,19.9555769,50.0464778,1,4,1,2,1,44,2,2,1,37,Podgórze,2019,5,17,9,4,Friday
92,2019-05-18 18:05:00,KRAKÓW KLIMECKIEGO  / DEKERTA,Kraków,19.967640793604733,50.0490339,2,1,1,2,1,10,2,1,1,20,Podgórze,2019,5,18,18,5,Saturday
93,2019-05-20 09:42:00,KRAKÓW ZAKOPIAŃSKA  262,Kraków,19.9134209,49.9844839,1,1,1,2,1,29,2,1,1,36,Swoszowice,2019,5,20,9,0,Monday
94,2019-05-20 17:40:00,KRAKÓW ANDERSA  / JANISZEWSKIEGO,Kraków,20.0336327,50.0749777,2,1,1,2,1,65,2,2,1,29,Nowa Huta,2019,5,20,17,0,Monday
95,2019-05-21 14:15:00,KRAKÓW SENATORSKA  / LELEWELA,Kraków,19.916827,50.0527888,6,1,1,1,1,27,2,1,1,21,Zwierzyniec,2019,5,21,14,1,Tuesday
96,2019-05-23 18:27:00,KRAKÓW RONDO OFIAR KATYNIA  / CONRADA,Kraków,19.8912535,50.0875166,2,1,1,2,1,19,2,1,1,74,Bronowice,2019,5,23,18,3,Thursday
97,2019-05-24 16:45:00,KRAKÓW KAZIMIERZA WIELKIEGO  / GALLA,Kraków,19.9247219,50.0715985,1,4,1,2,1,48,2,1,1,37,Krowodrza,2019,5,24,16,4,Friday
98,2019-05-25 17:10:00,KRAKÓW PIASTOWSKA  / LEA,Kraków,19.904028600000004,50.0699855,1,1,1,2,1,23,2,2,1,49,Krowodrza,2019,5,25,17,5,Saturday
99,2019-05-27 07:35:00,KRAKÓW SĄDOWA  5,Kraków,19.95462931533448,50.08495785,1,1,1,1,1,32,2,1,1,32,Prądnik Czerwony,2019,5,27,7,0,Monday
100,2019-05-27 08:00:00,KRAKÓW PRUSA  / FAŁATA,Kraków,19.9177456,50.0555047,1,1,1,2,1,34,2,2,1,42,Zwierzyniec,2019,5,27,8,0,Monday
101,2019-05-27 12:05:00,KRAKÓW OLSZYNY  8A,Kraków,19.967978448223352,50.0746037,3,6,1,2,1,36,0,0,0,0,Grzegórzki,2019,5,27,12,0,Monday
